"Handle","Title","Body (HTML)","Vendor","Product Category","Type","Tags","Published","Option1 Name","Option1 Value","Variant SKU","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Variant Inventory Tracker","Variant Inventory Policy","Variant Inventory Qty","Image Src","Image Position","Image Alt Text","SEO Title","SEO Description","custom.base_url","custom.collection","custom.pattern","custom.layer_count","custom.layer_labels","custom.pattern_size","custom.tiling_type","custom.designer_colors","custom.pattern_number","custom.collection_sequence","custom.pattern_sequence","custom.pattern_variant"
"geometry-meander","Meander","<p>Meander pattern from our Geometry collection. Pattern #01-14-108. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","geometry, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-14-108-fabric","79.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/geometry/thumbnails/meander.jpg","","","Meander - Geometry Collection | ColorFlex Wallpaper","Meander pattern from our Geometry collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","geometry","meander","6","Tiny Diamond,Diamond Center,Dot,Diamond Middle,Bracket,Diamond Outside","24x24","straight","SW7069 IRON ORE,SW7065 ARGOS,SW9163 TIN LIZZIE,SW7067 CITYSCAPE,SW6135 ECRU,SW7699 RUSTIC CITY,SW6158 SAWDUST","01-14-108","14","108",""
"geometry-meander","Meander","<p>Meander pattern from our Geometry collection. Pattern #01-14-108. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","geometry, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-14-108-decal","69.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/geometry/thumbnails/meander.jpg","","","Meander - Geometry Collection | ColorFlex Wallpaper","Meander pattern from our Geometry collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","geometry","meander","6","Tiny Diamond,Diamond Center,Dot,Diamond Middle,Bracket,Diamond Outside","24x24","straight","SW7069 IRON ORE,SW7065 ARGOS,SW9163 TIN LIZZIE,SW7067 CITYSCAPE,SW6135 ECRU,SW7699 RUSTIC CITY,SW6158 SAWDUST","01-14-108","14","108",""
"geometry-eddy","Eddy","<p>Eddy pattern from our Geometry collection. Pattern #01-14-109. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","geometry, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-14-109-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/geometry/thumbnails/eddy.jpg","1","Eddy pattern thumbnail","Eddy - Geometry Collection | ColorFlex Wallpaper","Eddy pattern from our Geometry collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","geometry","eddy","1","Design","24x24","half-drop","SW3441 FOOTHILLS,SW0050 CLASSIC LIGHT BUFF","01-14-109","14","109",""
"geometry-eddy","Eddy","<p>Eddy pattern from our Geometry collection. Pattern #01-14-109. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","geometry, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-14-109-fabric","79.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/geometry/thumbnails/eddy.jpg","","","Eddy - Geometry Collection | ColorFlex Wallpaper","Eddy pattern from our Geometry collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","geometry","eddy","1","Design","24x24","half-drop","SW3441 FOOTHILLS,SW0050 CLASSIC LIGHT BUFF","01-14-109","14","109",""
"geometry-eddy","Eddy","<p>Eddy pattern from our Geometry collection. Pattern #01-14-109. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","geometry, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-14-109-decal","69.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/geometry/thumbnails/eddy.jpg","","","Eddy - Geometry Collection | ColorFlex Wallpaper","Eddy pattern from our Geometry collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","geometry","eddy","1","Design","24x24","half-drop","SW3441 FOOTHILLS,SW0050 CLASSIC LIGHT BUFF","01-14-109","14","109",""
"geometry-allurium","Allurium","<p>Allurium pattern from our Geometry collection. Pattern #01-14-106. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","geometry, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-14-106-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/geometry/thumbnails/allurium.jpg","1","Allurium pattern thumbnail","Allurium - Geometry Collection | ColorFlex Wallpaper","Allurium pattern from our Geometry collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","geometry","allurium","3","Left,Center,Right","24x24","straight","SC0001 COTTAGE LINEN,SW6158 SAWDUST,SW7067 CITYSCAPE,SW9163 TIN LIZZIE","01-14-106","14","106",""
"geometry-allurium","Allurium","<p>Allurium pattern from our Geometry collection. Pattern #01-14-106. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","geometry, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-14-106-fabric","79.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/geometry/thumbnails/allurium.jpg","","","Allurium - Geometry Collection | ColorFlex Wallpaper","Allurium pattern from our Geometry collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","geometry","allurium","3","Left,Center,Right","24x24","straight","SC0001 COTTAGE LINEN,SW6158 SAWDUST,SW7067 CITYSCAPE,SW9163 TIN LIZZIE","01-14-106","14","106",""
"geometry-allurium","Allurium","<p>Allurium pattern from our Geometry collection. Pattern #01-14-106. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","geometry, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-14-106-decal","69.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/geometry/thumbnails/allurium.jpg","","","Allurium - Geometry Collection | ColorFlex Wallpaper","Allurium pattern from our Geometry collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","geometry","allurium","3","Left,Center,Right","24x24","straight","SC0001 COTTAGE LINEN,SW6158 SAWDUST,SW7067 CITYSCAPE,SW9163 TIN LIZZIE","01-14-106","14","106",""
"geometry-thalweg","Thalweg","<p>Thalweg pattern from our Geometry collection. Pattern #01-14-101. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","geometry, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-14-101-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/geometry/thumbnails/thalweg.jpg","1","Thalweg pattern thumbnail","Thalweg - Geometry Collection | ColorFlex Wallpaper","Thalweg pattern from our Geometry collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","geometry","thalweg","5","Bg Texture,Shape,Shape,Shape,Shape","24x24","straight","SW7069 IRON ORE,SW7065 ARGOS,SW6158 SAWDUST,SW7067 CITYSCAPE,SW3441 FOOTHILLS,SW7699 RUSTIC CITY","01-14-101","14","101",""
"geometry-thalweg","Thalweg","<p>Thalweg pattern from our Geometry collection. Pattern #01-14-101. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","geometry, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-14-101-fabric","79.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/geometry/thumbnails/thalweg.jpg","","","Thalweg - Geometry Collection | ColorFlex Wallpaper","Thalweg pattern from our Geometry collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","geometry","thalweg","5","Bg Texture,Shape,Shape,Shape,Shape","24x24","straight","SW7069 IRON ORE,SW7065 ARGOS,SW6158 SAWDUST,SW7067 CITYSCAPE,SW3441 FOOTHILLS,SW7699 RUSTIC CITY","01-14-101","14","101",""
"geometry-thalweg","Thalweg","<p>Thalweg pattern from our Geometry collection. Pattern #01-14-101. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","geometry, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-14-101-decal","69.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/geometry/thumbnails/thalweg.jpg","","","Thalweg - Geometry Collection | ColorFlex Wallpaper","Thalweg pattern from our Geometry collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","geometry","thalweg","5","Bg Texture,Shape,Shape,Shape,Shape","24x24","straight","SW7069 IRON ORE,SW7065 ARGOS,SW6158 SAWDUST,SW7067 CITYSCAPE,SW3441 FOOTHILLS,SW7699 RUSTIC CITY","01-14-101","14","101",""
"geometry-oxbow","Oxbow","<p>Oxbow pattern from our Geometry collection. Pattern #01-14-103. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","geometry, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-14-103-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/geometry/thumbnails/oxbow.jpg","1","Oxbow pattern thumbnail","Oxbow - Geometry Collection | ColorFlex Wallpaper","Oxbow pattern from our Geometry collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","geometry","oxbow","6","Dots,Dots,Dots,Dots,Dots,Fuzzy Layer","24x24","straight","SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW7068 GRIZZLE GRAY,SW7067 CITYSCAPE,SW9063 TIN LIZZIE,SW6158 SAWDUST,SW6135 ECRU","01-14-103","14","103",""
"geometry-oxbow","Oxbow","<p>Oxbow pattern from our Geometry collection. Pattern #01-14-103. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","geometry, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-14-103-fabric","79.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/geometry/thumbnails/oxbow.jpg","","","Oxbow - Geometry Collection | ColorFlex Wallpaper","Oxbow pattern from our Geometry collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","geometry","oxbow","6","Dots,Dots,Dots,Dots,Dots,Fuzzy Layer","24x24","straight","SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW7068 GRIZZLE GRAY,SW7067 CITYSCAPE,SW9063 TIN LIZZIE,SW6158 SAWDUST,SW6135 ECRU","01-14-103","14","103",""
"geometry-oxbow","Oxbow","<p>Oxbow pattern from our Geometry collection. Pattern #01-14-103. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","geometry, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-14-103-decal","69.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/geometry/thumbnails/oxbow.jpg","","","Oxbow - Geometry Collection | ColorFlex Wallpaper","Oxbow pattern from our Geometry collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","geometry","oxbow","6","Dots,Dots,Dots,Dots,Dots,Fuzzy Layer","24x24","straight","SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW7068 GRIZZLE GRAY,SW7067 CITYSCAPE,SW9063 TIN LIZZIE,SW6158 SAWDUST,SW6135 ECRU","01-14-103","14","103",""
"geometry-rapids","Rapids","<p>Rapids pattern from our Geometry collection. Pattern #01-14-102. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","geometry, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-14-102-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/geometry/thumbnails/rapids.jpg","1","Rapids pattern thumbnail","Rapids - Geometry Collection | ColorFlex Wallpaper","Rapids pattern from our Geometry collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","geometry","rapids","8","Center,Lines,Lines,Lines,Lines,Lines,Lines,Lines","24x24","straight","SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW7068 GRIZZLE GRAY,SW7067 CITYSCAPE,SW9163 TIN LIZZIE,SW6135 ECRU,SW 3174 LENNOX HILL,SW6158 SAWDUST,SW3441 FOOTHILLS","01-14-102","14","102",""
"geometry-rapids","Rapids","<p>Rapids pattern from our Geometry collection. Pattern #01-14-102. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","geometry, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-14-102-fabric","79.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/geometry/thumbnails/rapids.jpg","","","Rapids - Geometry Collection | ColorFlex Wallpaper","Rapids pattern from our Geometry collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","geometry","rapids","8","Center,Lines,Lines,Lines,Lines,Lines,Lines,Lines","24x24","straight","SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW7068 GRIZZLE GRAY,SW7067 CITYSCAPE,SW9163 TIN LIZZIE,SW6135 ECRU,SW 3174 LENNOX HILL,SW6158 SAWDUST,SW3441 FOOTHILLS","01-14-102","14","102",""
"geometry-rapids","Rapids","<p>Rapids pattern from our Geometry collection. Pattern #01-14-102. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","geometry, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-14-102-decal","69.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/geometry/thumbnails/rapids.jpg","","","Rapids - Geometry Collection | ColorFlex Wallpaper","Rapids pattern from our Geometry collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","geometry","rapids","8","Center,Lines,Lines,Lines,Lines,Lines,Lines,Lines","24x24","straight","SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW7068 GRIZZLE GRAY,SW7067 CITYSCAPE,SW9163 TIN LIZZIE,SW6135 ECRU,SW 3174 LENNOX HILL,SW6158 SAWDUST,SW3441 FOOTHILLS","01-14-102","14","102",""
