"Handle","Title","Body (HTML)","Vendor","Product Category","Type","Tags","Published","Option1 Name","Option1 Value","Variant SKU","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Variant Inventory Tracker","Variant Inventory Policy","Variant Inventory Qty","Image Src","Image Position","Image Alt Text","SEO Title","SEO Description","product.metafields.color_flex.base_url","product.metafields.color_flex.collection","product.metafields.color_flex.pattern","product.metafields.color_flex.layer_count","product.metafields.color_flex.layer_labels","product.metafields.color_flex.pattern_size","product.metafields.color_flex.tiling_type","product.metafields.color_flex.designer_colors","product.metafields.color_flex.pattern_number","product.metafields.color_flex.collection_sequence","product.metafields.color_flex.pattern_sequence","product.metafields.color_flex.pattern_variant","product.metafields.color_flex.collection_description"
"farmhouse-a-little-birdie-told-me","A Little Birdie Told Me","<p>A Little Birdie Told Me pattern from our Farmhouse collection. Pattern #01-05-105. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Farmhouse","Home & Garden > Decor","ColorFlex Pattern","farmhouse, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-05-105-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/a-little-birdie-told-me.jpg?v=1773255039","","","A Little Birdie Told Me - Farmhouse Collection | ColorFlex Wallpaper","A Little Birdie Told Me pattern from our Farmhouse collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","farmhouse","a-little-birdie-told-me","1","Pattern","24x24","straight","SW7069 IRON ORE,SC0001 COTTAGE LINEN","01-05-105","05","105","","Our FARMHOUSE COLLECTION is inspired by the Rural Lifestyle.  Rockers on the front porch, vegetable gardens in the back yard, chickens running around and homes filled with generations of treasures.
Welcome the country farmhouse style into your decorating theme and color and scale them to your pleasure."
"farmhouse-a-little-birdie-told-me","A Little Birdie Told Me","<p>A Little Birdie Told Me pattern from our Farmhouse collection. Pattern #01-05-105. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Farmhouse","Home & Garden > Decor","ColorFlex Pattern","farmhouse, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-05-105-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/a-little-birdie-told-me.jpg?v=1773255039","","","A Little Birdie Told Me - Farmhouse Collection | ColorFlex Wallpaper","A Little Birdie Told Me pattern from our Farmhouse collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","farmhouse","a-little-birdie-told-me","1","Pattern","24x24","straight","SW7069 IRON ORE,SC0001 COTTAGE LINEN","01-05-105","05","105","","Our FARMHOUSE COLLECTION is inspired by the Rural Lifestyle.  Rockers on the front porch, vegetable gardens in the back yard, chickens running around and homes filled with generations of treasures.
Welcome the country farmhouse style into your decorating theme and color and scale them to your pleasure."
"farmhouse-a-little-birdie-told-me-on-antique-letters","A Little Birdie Told Me On Antique Letters","<p>A Little Birdie Told Me On Antique Letters pattern from our Farmhouse collection. Pattern #01-05-106. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Farmhouse","Home & Garden > Decor","ColorFlex Pattern","farmhouse, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-05-106-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/a-little-birdie-told-me-on-antique-letters.jpg?v=1773255040","1","A Little Birdie Told Me On Antique Letters pattern thumbnail","A Little Birdie Told Me On Antique Letters - Farmhouse Collection | ColorFlex Wallpaper","A Little Birdie Told Me On Antique Letters pattern from our Farmhouse collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","farmhouse","a-little-birdie-told-me-on-antique-letters","1","On Antique Letters","24x24","straight","SC0001 COTTAGE LINEN,SW7069 Iron Ore,SW7067 Cityscape,SW3441 Foothills,SW6135 Ecru,SW7699 Rustic City,SW6206 Oyster Bay,SW6186 Dried Thyme,SW1472 Slate Tile,SW0006 Toile Red,SW6425 RELENTLESS OLIVE,SW6215 ROCKY RIVER,SW9006 ROJO DUST","01-05-106","05","106","","Our FARMHOUSE COLLECTION is inspired by the Rural Lifestyle.  Rockers on the front porch, vegetable gardens in the back yard, chickens running around and homes filled with generations of treasures.
Welcome the country farmhouse style into your decorating theme and color and scale them to your pleasure."
"farmhouse-a-little-birdie-told-me-on-antique-letters","A Little Birdie Told Me On Antique Letters","<p>A Little Birdie Told Me On Antique Letters pattern from our Farmhouse collection. Pattern #01-05-106. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Farmhouse","Home & Garden > Decor","ColorFlex Pattern","farmhouse, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-05-106-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/a-little-birdie-told-me-on-antique-letters.jpg?v=1773255040","","","A Little Birdie Told Me On Antique Letters - Farmhouse Collection | ColorFlex Wallpaper","A Little Birdie Told Me On Antique Letters pattern from our Farmhouse collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","farmhouse","a-little-birdie-told-me-on-antique-letters","1","On Antique Letters","24x24","straight","SC0001 COTTAGE LINEN,SW7069 Iron Ore,SW7067 Cityscape,SW3441 Foothills,SW6135 Ecru,SW7699 Rustic City,SW6206 Oyster Bay,SW6186 Dried Thyme,SW1472 Slate Tile,SW0006 Toile Red,SW6425 RELENTLESS OLIVE,SW6215 ROCKY RIVER,SW9006 ROJO DUST","01-05-106","05","106","","Our FARMHOUSE COLLECTION is inspired by the Rural Lifestyle.  Rockers on the front porch, vegetable gardens in the back yard, chickens running around and homes filled with generations of treasures.
Welcome the country farmhouse style into your decorating theme and color and scale them to your pleasure."
"farmhouse-a-little-birdie-told-me-on-antique-letters","A Little Birdie Told Me On Antique Letters","<p>A Little Birdie Told Me On Antique Letters pattern from our Farmhouse collection. Pattern #01-05-106. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Farmhouse","Home & Garden > Decor","ColorFlex Pattern","farmhouse, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-05-106-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/a-little-birdie-told-me-on-antique-letters.jpg?v=1773255040","","","A Little Birdie Told Me On Antique Letters - Farmhouse Collection | ColorFlex Wallpaper","A Little Birdie Told Me On Antique Letters pattern from our Farmhouse collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","farmhouse","a-little-birdie-told-me-on-antique-letters","1","On Antique Letters","24x24","straight","SC0001 COTTAGE LINEN,SW7069 Iron Ore,SW7067 Cityscape,SW3441 Foothills,SW6135 Ecru,SW7699 Rustic City,SW6206 Oyster Bay,SW6186 Dried Thyme,SW1472 Slate Tile,SW0006 Toile Red,SW6425 RELENTLESS OLIVE,SW6215 ROCKY RIVER,SW9006 ROJO DUST","01-05-106","05","106","","Our FARMHOUSE COLLECTION is inspired by the Rural Lifestyle.  Rockers on the front porch, vegetable gardens in the back yard, chickens running around and homes filled with generations of treasures.
Welcome the country farmhouse style into your decorating theme and color and scale them to your pleasure."
"farmhouse-bee-vine","Bee & Vine","<p>Bee & Vine pattern from our Farmhouse collection. Pattern #01-05-107. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Farmhouse","Home & Garden > Decor","ColorFlex Pattern","farmhouse, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-05-107-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/bee-_-vine.jpg?v=1773255042","1","Bee & Vine pattern thumbnail","Bee & Vine - Farmhouse Collection | ColorFlex Wallpaper","Bee & Vine pattern from our Farmhouse collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","farmhouse","bee-&-vine","4","Leaves,Bee Color,Bee Outline,Outlines","24x24","straight","SW6371 VANILLIN,SW6424 TANSY GREEN,SW6395 ALCHEMY,SW7069 IRON ORE,SW6209 RIPE OLIVE","01-05-107","05","107","","Our FARMHOUSE COLLECTION is inspired by the Rural Lifestyle.  Rockers on the front porch, vegetable gardens in the back yard, chickens running around and homes filled with generations of treasures.
Welcome the country farmhouse style into your decorating theme and color and scale them to your pleasure."
"farmhouse-bee-vine","Bee & Vine","<p>Bee & Vine pattern from our Farmhouse collection. Pattern #01-05-107. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Farmhouse","Home & Garden > Decor","ColorFlex Pattern","farmhouse, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-05-107-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/bee-_-vine.jpg?v=1773255042","","","Bee & Vine - Farmhouse Collection | ColorFlex Wallpaper","Bee & Vine pattern from our Farmhouse collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","farmhouse","bee-&-vine","4","Leaves,Bee Color,Bee Outline,Outlines","24x24","straight","SW6371 VANILLIN,SW6424 TANSY GREEN,SW6395 ALCHEMY,SW7069 IRON ORE,SW6209 RIPE OLIVE","01-05-107","05","107","","Our FARMHOUSE COLLECTION is inspired by the Rural Lifestyle.  Rockers on the front porch, vegetable gardens in the back yard, chickens running around and homes filled with generations of treasures.
Welcome the country farmhouse style into your decorating theme and color and scale them to your pleasure."
"farmhouse-bee-vine","Bee & Vine","<p>Bee & Vine pattern from our Farmhouse collection. Pattern #01-05-107. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Farmhouse","Home & Garden > Decor","ColorFlex Pattern","farmhouse, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-05-107-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/bee-_-vine.jpg?v=1773255042","","","Bee & Vine - Farmhouse Collection | ColorFlex Wallpaper","Bee & Vine pattern from our Farmhouse collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","farmhouse","bee-&-vine","4","Leaves,Bee Color,Bee Outline,Outlines","24x24","straight","SW6371 VANILLIN,SW6424 TANSY GREEN,SW6395 ALCHEMY,SW7069 IRON ORE,SW6209 RIPE OLIVE","01-05-107","05","107","","Our FARMHOUSE COLLECTION is inspired by the Rural Lifestyle.  Rockers on the front porch, vegetable gardens in the back yard, chickens running around and homes filled with generations of treasures.
Welcome the country farmhouse style into your decorating theme and color and scale them to your pleasure."
"farmhouse-chicken-scratch","Chicken Scratch","<p>Chicken Scratch pattern from our Farmhouse collection. Pattern #01-05-108. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Farmhouse","Home & Garden > Decor","ColorFlex Pattern","farmhouse, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-05-108-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/chicken-scratch.jpg?v=1773255044","1","Chicken Scratch pattern thumbnail","Chicken Scratch - Farmhouse Collection | ColorFlex Wallpaper","Chicken Scratch pattern from our Farmhouse collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","farmhouse","chicken-scratch","1","Pattern","24x24","straight","SW1472 Slate Tile,SC0001 COTTAGE LINEN","01-05-108","05","108","","Our FARMHOUSE COLLECTION is inspired by the Rural Lifestyle.  Rockers on the front porch, vegetable gardens in the back yard, chickens running around and homes filled with generations of treasures.
Welcome the country farmhouse style into your decorating theme and color and scale them to your pleasure."
"farmhouse-chicken-scratch","Chicken Scratch","<p>Chicken Scratch pattern from our Farmhouse collection. Pattern #01-05-108. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Farmhouse","Home & Garden > Decor","ColorFlex Pattern","farmhouse, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-05-108-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/chicken-scratch.jpg?v=1773255044","","","Chicken Scratch - Farmhouse Collection | ColorFlex Wallpaper","Chicken Scratch pattern from our Farmhouse collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","farmhouse","chicken-scratch","1","Pattern","24x24","straight","SW1472 Slate Tile,SC0001 COTTAGE LINEN","01-05-108","05","108","","Our FARMHOUSE COLLECTION is inspired by the Rural Lifestyle.  Rockers on the front porch, vegetable gardens in the back yard, chickens running around and homes filled with generations of treasures.
Welcome the country farmhouse style into your decorating theme and color and scale them to your pleasure."
"farmhouse-chicken-scratch","Chicken Scratch","<p>Chicken Scratch pattern from our Farmhouse collection. Pattern #01-05-108. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Farmhouse","Home & Garden > Decor","ColorFlex Pattern","farmhouse, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-05-108-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/chicken-scratch.jpg?v=1773255044","","","Chicken Scratch - Farmhouse Collection | ColorFlex Wallpaper","Chicken Scratch pattern from our Farmhouse collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","farmhouse","chicken-scratch","1","Pattern","24x24","straight","SW1472 Slate Tile,SC0001 COTTAGE LINEN","01-05-108","05","108","","Our FARMHOUSE COLLECTION is inspired by the Rural Lifestyle.  Rockers on the front porch, vegetable gardens in the back yard, chickens running around and homes filled with generations of treasures.
Welcome the country farmhouse style into your decorating theme and color and scale them to your pleasure."
"farmhouse-lancaster-tole","Lancaster Tole","<p>Lancaster Tole pattern from our Farmhouse collection. Pattern #01-05-109. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Farmhouse","Home & Garden > Decor","ColorFlex Pattern","farmhouse, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-05-109-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/lancaster-tole.jpg?v=1773255046","1","Lancaster Tole pattern thumbnail","Lancaster Tole - Farmhouse Collection | ColorFlex Wallpaper","Lancaster Tole pattern from our Farmhouse collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","farmhouse","lancaster-tole","1","Pattern","24x24","straight","SW3441 Foothills,SC0001 COTTAGE LINEN","01-05-109","05","109","","Our FARMHOUSE COLLECTION is inspired by the Rural Lifestyle.  Rockers on the front porch, vegetable gardens in the back yard, chickens running around and homes filled with generations of treasures.
Welcome the country farmhouse style into your decorating theme and color and scale them to your pleasure."
"farmhouse-lancaster-tole","Lancaster Tole","<p>Lancaster Tole pattern from our Farmhouse collection. Pattern #01-05-109. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Farmhouse","Home & Garden > Decor","ColorFlex Pattern","farmhouse, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-05-109-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/lancaster-tole.jpg?v=1773255046","","","Lancaster Tole - Farmhouse Collection | ColorFlex Wallpaper","Lancaster Tole pattern from our Farmhouse collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","farmhouse","lancaster-tole","1","Pattern","24x24","straight","SW3441 Foothills,SC0001 COTTAGE LINEN","01-05-109","05","109","","Our FARMHOUSE COLLECTION is inspired by the Rural Lifestyle.  Rockers on the front porch, vegetable gardens in the back yard, chickens running around and homes filled with generations of treasures.
Welcome the country farmhouse style into your decorating theme and color and scale them to your pleasure."
"farmhouse-lancaster-tole","Lancaster Tole","<p>Lancaster Tole pattern from our Farmhouse collection. Pattern #01-05-109. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Farmhouse","Home & Garden > Decor","ColorFlex Pattern","farmhouse, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-05-109-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/lancaster-tole.jpg?v=1773255046","","","Lancaster Tole - Farmhouse Collection | ColorFlex Wallpaper","Lancaster Tole pattern from our Farmhouse collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","farmhouse","lancaster-tole","1","Pattern","24x24","straight","SW3441 Foothills,SC0001 COTTAGE LINEN","01-05-109","05","109","","Our FARMHOUSE COLLECTION is inspired by the Rural Lifestyle.  Rockers on the front porch, vegetable gardens in the back yard, chickens running around and homes filled with generations of treasures.
Welcome the country farmhouse style into your decorating theme and color and scale them to your pleasure."
"farmhouse-lancaster-tole-5-colors","Lancaster Tole 5 Colors","<p>Lancaster Tole 5 Colors pattern from our Farmhouse collection. Pattern #01-05-110. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Farmhouse","Home & Garden > Decor","ColorFlex Pattern","farmhouse, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-05-110-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/lancaster-tole-5-colors.jpg?v=1773255047","1","Lancaster Tole 5 Colors pattern thumbnail","Lancaster Tole 5 Colors - Farmhouse Collection | ColorFlex Wallpaper","Lancaster Tole 5 Colors pattern from our Farmhouse collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","farmhouse","lancaster-tole-5-colors","5","Round Leaves,Top Flowers,Leaves,Vine W Berry,Ferns","24x24","straight","SW6990 CAVIAR,SW7699 RUSTIC CITY,SW6135 ECRU,SW6186 DRIED THYME,SW6135 ECRU,SW6206 OYSTER BAY","01-05-110","05","110","","Our FARMHOUSE COLLECTION is inspired by the Rural Lifestyle.  Rockers on the front porch, vegetable gardens in the back yard, chickens running around and homes filled with generations of treasures.
Welcome the country farmhouse style into your decorating theme and color and scale them to your pleasure."
"farmhouse-lancaster-tole-5-colors","Lancaster Tole 5 Colors","<p>Lancaster Tole 5 Colors pattern from our Farmhouse collection. Pattern #01-05-110. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Farmhouse","Home & Garden > Decor","ColorFlex Pattern","farmhouse, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-05-110-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/lancaster-tole-5-colors.jpg?v=1773255047","","","Lancaster Tole 5 Colors - Farmhouse Collection | ColorFlex Wallpaper","Lancaster Tole 5 Colors pattern from our Farmhouse collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","farmhouse","lancaster-tole-5-colors","5","Round Leaves,Top Flowers,Leaves,Vine W Berry,Ferns","24x24","straight","SW6990 CAVIAR,SW7699 RUSTIC CITY,SW6135 ECRU,SW6186 DRIED THYME,SW6135 ECRU,SW6206 OYSTER BAY","01-05-110","05","110","","Our FARMHOUSE COLLECTION is inspired by the Rural Lifestyle.  Rockers on the front porch, vegetable gardens in the back yard, chickens running around and homes filled with generations of treasures.
Welcome the country farmhouse style into your decorating theme and color and scale them to your pleasure."
"farmhouse-lancaster-tole-5-colors","Lancaster Tole 5 Colors","<p>Lancaster Tole 5 Colors pattern from our Farmhouse collection. Pattern #01-05-110. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Farmhouse","Home & Garden > Decor","ColorFlex Pattern","farmhouse, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-05-110-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/lancaster-tole-5-colors.jpg?v=1773255047","","","Lancaster Tole 5 Colors - Farmhouse Collection | ColorFlex Wallpaper","Lancaster Tole 5 Colors pattern from our Farmhouse collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","farmhouse","lancaster-tole-5-colors","5","Round Leaves,Top Flowers,Leaves,Vine W Berry,Ferns","24x24","straight","SW6990 CAVIAR,SW7699 RUSTIC CITY,SW6135 ECRU,SW6186 DRIED THYME,SW6135 ECRU,SW6206 OYSTER BAY","01-05-110","05","110","","Our FARMHOUSE COLLECTION is inspired by the Rural Lifestyle.  Rockers on the front porch, vegetable gardens in the back yard, chickens running around and homes filled with generations of treasures.
Welcome the country farmhouse style into your decorating theme and color and scale them to your pleasure."
"farmhouse-folkart-sketch","Folkart Sketch","<p>Folkart Sketch pattern from our Farmhouse collection. Pattern #01-05-111. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Farmhouse","Home & Garden > Decor","ColorFlex Pattern","farmhouse, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-05-111-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/folkart-sketch.jpg?v=1773255048","1","Folkart Sketch pattern thumbnail","Folkart Sketch - Farmhouse Collection | ColorFlex Wallpaper","Folkart Sketch pattern from our Farmhouse collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","farmhouse","folkart-sketch","1","Pattern","24x24","straight","SC0001 COTTAGE LINEN,SW0006 Toile Red","01-05-111","05","111","","Our FARMHOUSE COLLECTION is inspired by the Rural Lifestyle.  Rockers on the front porch, vegetable gardens in the back yard, chickens running around and homes filled with generations of treasures.
Welcome the country farmhouse style into your decorating theme and color and scale them to your pleasure."
"farmhouse-folkart-sketch","Folkart Sketch","<p>Folkart Sketch pattern from our Farmhouse collection. Pattern #01-05-111. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Farmhouse","Home & Garden > Decor","ColorFlex Pattern","farmhouse, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-05-111-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/folkart-sketch.jpg?v=1773255048","","","Folkart Sketch - Farmhouse Collection | ColorFlex Wallpaper","Folkart Sketch pattern from our Farmhouse collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","farmhouse","folkart-sketch","1","Pattern","24x24","straight","SC0001 COTTAGE LINEN,SW0006 Toile Red","01-05-111","05","111","","Our FARMHOUSE COLLECTION is inspired by the Rural Lifestyle.  Rockers on the front porch, vegetable gardens in the back yard, chickens running around and homes filled with generations of treasures.
Welcome the country farmhouse style into your decorating theme and color and scale them to your pleasure."
"farmhouse-folkart-sketch","Folkart Sketch","<p>Folkart Sketch pattern from our Farmhouse collection. Pattern #01-05-111. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Farmhouse","Home & Garden > Decor","ColorFlex Pattern","farmhouse, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-05-111-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/folkart-sketch.jpg?v=1773255048","","","Folkart Sketch - Farmhouse Collection | ColorFlex Wallpaper","Folkart Sketch pattern from our Farmhouse collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","farmhouse","folkart-sketch","1","Pattern","24x24","straight","SC0001 COTTAGE LINEN,SW0006 Toile Red","01-05-111","05","111","","Our FARMHOUSE COLLECTION is inspired by the Rural Lifestyle.  Rockers on the front porch, vegetable gardens in the back yard, chickens running around and homes filled with generations of treasures.
Welcome the country farmhouse style into your decorating theme and color and scale them to your pleasure."
"farmhouse-folkart-floral-on-black","Folkart Floral On Black","<p>Folkart Floral On Black pattern from our Farmhouse collection. Pattern #01-05-112. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Farmhouse","Home & Garden > Decor","ColorFlex Pattern","farmhouse, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-05-112-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/folkart-floral-on-black.jpg?v=1773255050","1","Folkart Floral On Black pattern thumbnail","Folkart Floral On Black - Farmhouse Collection | ColorFlex Wallpaper","Folkart Floral On Black pattern from our Farmhouse collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","farmhouse","folkart-floral-on-black","1","Unnamed Layer","24x24","half-drop","SC0001 COTTAGE LINEN,SW7069 Iron Ore,SW7067 Cityscape,SW3441 Foothills,SW6135 Ecru,SW7699 Rustic City,SW6206 Oyster Bay,SW6186 Dried Thyme,SW1472 Slate Tile,SW0006 Toile Red,SW6425 RELENTLESS OLIVE,SW6215 ROCKY RIVER,SW9006 ROJO DUST","01-05-112","05","112","","Our FARMHOUSE COLLECTION is inspired by the Rural Lifestyle.  Rockers on the front porch, vegetable gardens in the back yard, chickens running around and homes filled with generations of treasures.
Welcome the country farmhouse style into your decorating theme and color and scale them to your pleasure."
