"Handle","Title","Body (HTML)","Vendor","Product Category","Type","Tags","Published","Option1 Name","Option1 Value","Variant SKU","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Variant Inventory Tracker","Variant Inventory Policy","Variant Inventory Qty","Image Src","Image Position","Image Alt Text","SEO Title","SEO Description","product.metafields.color_flex.base_url","product.metafields.color_flex.collection","product.metafields.color_flex.pattern","product.metafields.color_flex.layer_count","product.metafields.color_flex.layer_labels","product.metafields.color_flex.pattern_size","product.metafields.color_flex.tiling_type","product.metafields.color_flex.designer_colors","product.metafields.color_flex.pattern_number","product.metafields.color_flex.collection_sequence","product.metafields.color_flex.pattern_sequence","product.metafields.color_flex.pattern_variant"
"coordinates-gingham-small","Gingham Small","<p>Gingham Small pattern from our Coordinates collection. Pattern #01-21-101. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coordinates, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-21-101-fabric","79.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coordinates/thumbnails/gingham-small.jpg","","","Gingham Small - Coordinates Collection | ColorFlex Wallpaper","Gingham Small pattern from our Coordinates collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coordinates","gingham-small","1","Layer 1","24x24","straight","SC0001 COTTAGE LINEN,SW6395 ALCHEMY","01-21-101","21","101",""
"coordinates-gingham-small","Gingham Small","<p>Gingham Small pattern from our Coordinates collection. Pattern #01-21-101. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coordinates, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-21-101-decal","69.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coordinates/thumbnails/gingham-small.jpg","","","Gingham Small - Coordinates Collection | ColorFlex Wallpaper","Gingham Small pattern from our Coordinates collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coordinates","gingham-small","1","Layer 1","24x24","straight","SC0001 COTTAGE LINEN,SW6395 ALCHEMY","01-21-101","21","101",""
"coordinates-wycoff-tweed","Wycoff Tweed","<p>Wycoff Tweed pattern from our Coordinates collection. Pattern #01-21-109. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coordinates, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-21-109-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coordinates/thumbnails/wycoff-tweed.jpg","1","Wycoff Tweed pattern thumbnail","Wycoff Tweed - Coordinates Collection | ColorFlex Wallpaper","Wycoff Tweed pattern from our Coordinates collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coordinates","wycoff-tweed","1","Design","24x24","straight","SC0001 COTTAGE LINEN,SW3441 FOOTHILLS","01-21-109","21","109",""
"coordinates-wycoff-tweed","Wycoff Tweed","<p>Wycoff Tweed pattern from our Coordinates collection. Pattern #01-21-109. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coordinates, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-21-109-fabric","79.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coordinates/thumbnails/wycoff-tweed.jpg","","","Wycoff Tweed - Coordinates Collection | ColorFlex Wallpaper","Wycoff Tweed pattern from our Coordinates collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coordinates","wycoff-tweed","1","Design","24x24","straight","SC0001 COTTAGE LINEN,SW3441 FOOTHILLS","01-21-109","21","109",""
"coordinates-wycoff-tweed","Wycoff Tweed","<p>Wycoff Tweed pattern from our Coordinates collection. Pattern #01-21-109. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coordinates, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-21-109-decal","69.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coordinates/thumbnails/wycoff-tweed.jpg","","","Wycoff Tweed - Coordinates Collection | ColorFlex Wallpaper","Wycoff Tweed pattern from our Coordinates collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coordinates","wycoff-tweed","1","Design","24x24","straight","SC0001 COTTAGE LINEN,SW3441 FOOTHILLS","01-21-109","21","109",""
"coordinates-dakota-plaid","Dakota Plaid","<p>Dakota Plaid pattern from our Coordinates collection. Pattern #01-21-107. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coordinates, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-21-107-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coordinates/thumbnails/dakota-plaid.jpg","1","Dakota Plaid pattern thumbnail","Dakota Plaid - Coordinates Collection | ColorFlex Wallpaper","Dakota Plaid pattern from our Coordinates collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coordinates","dakota-plaid","2","Layer 1,Layer 2","24x24","straight","SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW0043 PERISTYLE BRASS","01-21-107","21","107",""
"coordinates-dakota-plaid","Dakota Plaid","<p>Dakota Plaid pattern from our Coordinates collection. Pattern #01-21-107. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coordinates, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-21-107-fabric","79.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coordinates/thumbnails/dakota-plaid.jpg","","","Dakota Plaid - Coordinates Collection | ColorFlex Wallpaper","Dakota Plaid pattern from our Coordinates collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coordinates","dakota-plaid","2","Layer 1,Layer 2","24x24","straight","SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW0043 PERISTYLE BRASS","01-21-107","21","107",""
"coordinates-dakota-plaid","Dakota Plaid","<p>Dakota Plaid pattern from our Coordinates collection. Pattern #01-21-107. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coordinates, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-21-107-decal","69.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coordinates/thumbnails/dakota-plaid.jpg","","","Dakota Plaid - Coordinates Collection | ColorFlex Wallpaper","Dakota Plaid pattern from our Coordinates collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coordinates","dakota-plaid","2","Layer 1,Layer 2","24x24","straight","SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW0043 PERISTYLE BRASS","01-21-107","21","107",""
"coordinates-blurr","Blurr","<p>Blurr pattern from our Coordinates collection. Pattern #01-21-136. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coordinates, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-21-136-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coordinates/thumbnails/blurr.jpg","1","Blurr pattern thumbnail","Blurr - Coordinates Collection | ColorFlex Wallpaper","Blurr pattern from our Coordinates collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coordinates","blurr","1","Design","24x24","straight","SC0001 COTTAGE LINEN,SW0043 PERISTYLE BRASS","01-21-136","21","136",""
"coordinates-blurr","Blurr","<p>Blurr pattern from our Coordinates collection. Pattern #01-21-136. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coordinates, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-21-136-fabric","79.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coordinates/thumbnails/blurr.jpg","","","Blurr - Coordinates Collection | ColorFlex Wallpaper","Blurr pattern from our Coordinates collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coordinates","blurr","1","Design","24x24","straight","SC0001 COTTAGE LINEN,SW0043 PERISTYLE BRASS","01-21-136","21","136",""
"coordinates-blurr","Blurr","<p>Blurr pattern from our Coordinates collection. Pattern #01-21-136. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coordinates, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-21-136-decal","69.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coordinates/thumbnails/blurr.jpg","","","Blurr - Coordinates Collection | ColorFlex Wallpaper","Blurr pattern from our Coordinates collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coordinates","blurr","1","Design","24x24","straight","SC0001 COTTAGE LINEN,SW0043 PERISTYLE BRASS","01-21-136","21","136",""
"coordinates-theodore","Theodore","<p>Theodore pattern from our Coordinates collection. Pattern #01-21-117. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coordinates, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-21-117-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coordinates/thumbnails/theodore.jpg","1","Theodore pattern thumbnail","Theodore - Coordinates Collection | ColorFlex Wallpaper","Theodore pattern from our Coordinates collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coordinates","theodore","3","Layer 1,Layer 2,Layer 3","24x24","straight","SC0001 COTTAGE LINEN,SW0043 PERISTYLE BRASS,SW6212 QUIETUDE,SW6214 UNDERSEAS","01-21-117","21","117",""
"coordinates-theodore","Theodore","<p>Theodore pattern from our Coordinates collection. Pattern #01-21-117. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coordinates, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-21-117-fabric","79.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coordinates/thumbnails/theodore.jpg","","","Theodore - Coordinates Collection | ColorFlex Wallpaper","Theodore pattern from our Coordinates collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coordinates","theodore","3","Layer 1,Layer 2,Layer 3","24x24","straight","SC0001 COTTAGE LINEN,SW0043 PERISTYLE BRASS,SW6212 QUIETUDE,SW6214 UNDERSEAS","01-21-117","21","117",""
"coordinates-theodore","Theodore","<p>Theodore pattern from our Coordinates collection. Pattern #01-21-117. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coordinates, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-21-117-decal","69.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coordinates/thumbnails/theodore.jpg","","","Theodore - Coordinates Collection | ColorFlex Wallpaper","Theodore pattern from our Coordinates collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coordinates","theodore","3","Layer 1,Layer 2,Layer 3","24x24","straight","SC0001 COTTAGE LINEN,SW0043 PERISTYLE BRASS,SW6212 QUIETUDE,SW6214 UNDERSEAS","01-21-117","21","117",""
"coordinates-trenton-ticking","Trenton Ticking","<p>Trenton Ticking pattern from our Coordinates collection. Pattern #01-21-103. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coordinates, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-21-103-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coordinates/thumbnails/trenton-ticking.jpg","1","Trenton Ticking pattern thumbnail","Trenton Ticking - Coordinates Collection | ColorFlex Wallpaper","Trenton Ticking pattern from our Coordinates collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coordinates","trenton-ticking","1","Layer 1","24x24","straight","SC0001 COTTAGE LINEN,SW6810 LUPINE","01-21-103","21","103",""
"coordinates-trenton-ticking","Trenton Ticking","<p>Trenton Ticking pattern from our Coordinates collection. Pattern #01-21-103. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coordinates, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-21-103-fabric","79.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coordinates/thumbnails/trenton-ticking.jpg","","","Trenton Ticking - Coordinates Collection | ColorFlex Wallpaper","Trenton Ticking pattern from our Coordinates collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coordinates","trenton-ticking","1","Layer 1","24x24","straight","SC0001 COTTAGE LINEN,SW6810 LUPINE","01-21-103","21","103",""
"coordinates-trenton-ticking","Trenton Ticking","<p>Trenton Ticking pattern from our Coordinates collection. Pattern #01-21-103. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coordinates, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-21-103-decal","69.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coordinates/thumbnails/trenton-ticking.jpg","","","Trenton Ticking - Coordinates Collection | ColorFlex Wallpaper","Trenton Ticking pattern from our Coordinates collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coordinates","trenton-ticking","1","Layer 1","24x24","straight","SC0001 COTTAGE LINEN,SW6810 LUPINE","01-21-103","21","103",""
"coordinates-baldwynn","Baldwynn","<p>Baldwynn pattern from our Coordinates collection. Pattern #01-21-113. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coordinates, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-21-113-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coordinates/thumbnails/baldwynn.jpg","1","Baldwynn pattern thumbnail","Baldwynn - Coordinates Collection | ColorFlex Wallpaper","Baldwynn pattern from our Coordinates collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coordinates","baldwynn","1","Pattern","24x24","straight","SW2704 MERLOT,SW0043 PERISTYLE BRASS","01-21-113","21","113",""
"coordinates-baldwynn","Baldwynn","<p>Baldwynn pattern from our Coordinates collection. Pattern #01-21-113. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coordinates, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-21-113-fabric","79.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coordinates/thumbnails/baldwynn.jpg","","","Baldwynn - Coordinates Collection | ColorFlex Wallpaper","Baldwynn pattern from our Coordinates collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coordinates","baldwynn","1","Pattern","24x24","straight","SW2704 MERLOT,SW0043 PERISTYLE BRASS","01-21-113","21","113",""
