"Handle","Title","Body (HTML)","Vendor","Product Category","Type","Tags","Published","Option1 Name","Option1 Value","Variant SKU","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Variant Inventory Tracker","Variant Inventory Policy","Variant Inventory Qty","Image Src","Image Position","Image Alt Text","SEO Title","SEO Description","product.metafields.color_flex.base_url","product.metafields.color_flex.collection","product.metafields.color_flex.pattern","product.metafields.color_flex.layer_count","product.metafields.color_flex.layer_labels","product.metafields.color_flex.pattern_size","product.metafields.color_flex.tiling_type","product.metafields.color_flex.designer_colors","product.metafields.color_flex.pattern_number","product.metafields.color_flex.collection_sequence","product.metafields.color_flex.pattern_sequence","product.metafields.color_flex.pattern_variant","product.metafields.color_flex.collection_description"
"geometry-riparian","Riparian","<p>Riparian pattern from our Geometry collection. Pattern #01-14-105. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Geometry","Home & Garden > Decor","ColorFlex Pattern","geometry, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-14-105-decal","69.99","","TRUE","TRUE","","","continue","","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections/geometry/thumbnails/riparian.jpg","","","Riparian - Geometry Collection | ColorFlex Wallpaper","Riparian pattern from our Geometry collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","geometry","riparian","5","Vertical Left,Vertical Right,Horizontal Top,Horizontal Bottom,Dots","24x24","straight","SW7069 IRON ORE,SW3441 FOOTHILLS,SC0001 COTTAGE LINEN,SW7067 CITYSCAPE,SW9163 TIN LIZZIE,SW3174 LENNOX HILL","01-14-105","14","105","","Geometry for the clean, linear look.  Designed to be very simple, try tone on tone for a very minimal effect or bold colors to create your own artwork wall.  Color and scale to your desire."
"geometry-allurium","Allurium","<p>Allurium pattern from our Geometry collection. Pattern #01-14-106. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Geometry","Home & Garden > Decor","ColorFlex Pattern","geometry, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-14-106-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections/geometry/thumbnails/allurium.jpg","1","Allurium pattern thumbnail","Allurium - Geometry Collection | ColorFlex Wallpaper","Allurium pattern from our Geometry collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","geometry","allurium","3","Left,Center,Right","24x24","straight","SC0001 COTTAGE LINEN,SW6158 SAWDUST,SW7067 CITYSCAPE,SW9163 TIN LIZZIE","01-14-106","14","106","","Geometry for the clean, linear look.  Designed to be very simple, try tone on tone for a very minimal effect or bold colors to create your own artwork wall.  Color and scale to your desire."
"geometry-allurium","Allurium","<p>Allurium pattern from our Geometry collection. Pattern #01-14-106. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Geometry","Home & Garden > Decor","ColorFlex Pattern","geometry, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-14-106-fabric","79.99","","TRUE","TRUE","","","continue","","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections/geometry/thumbnails/allurium.jpg","","","Allurium - Geometry Collection | ColorFlex Wallpaper","Allurium pattern from our Geometry collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","geometry","allurium","3","Left,Center,Right","24x24","straight","SC0001 COTTAGE LINEN,SW6158 SAWDUST,SW7067 CITYSCAPE,SW9163 TIN LIZZIE","01-14-106","14","106","","Geometry for the clean, linear look.  Designed to be very simple, try tone on tone for a very minimal effect or bold colors to create your own artwork wall.  Color and scale to your desire."
"geometry-allurium","Allurium","<p>Allurium pattern from our Geometry collection. Pattern #01-14-106. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Geometry","Home & Garden > Decor","ColorFlex Pattern","geometry, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-14-106-decal","69.99","","TRUE","TRUE","","","continue","","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections/geometry/thumbnails/allurium.jpg","","","Allurium - Geometry Collection | ColorFlex Wallpaper","Allurium pattern from our Geometry collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","geometry","allurium","3","Left,Center,Right","24x24","straight","SC0001 COTTAGE LINEN,SW6158 SAWDUST,SW7067 CITYSCAPE,SW9163 TIN LIZZIE","01-14-106","14","106","","Geometry for the clean, linear look.  Designed to be very simple, try tone on tone for a very minimal effect or bold colors to create your own artwork wall.  Color and scale to your desire."
"geometry-fluvial","Fluvial","<p>Fluvial pattern from our Geometry collection. Pattern #01-14-107. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Geometry","Home & Garden > Decor","ColorFlex Pattern","geometry, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-14-107-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections/geometry/thumbnails/fluvial.jpg","1","Fluvial pattern thumbnail","Fluvial - Geometry Collection | ColorFlex Wallpaper","Fluvial pattern from our Geometry collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","geometry","fluvial","3","Left Side,Right Side,Top Of Block","24x24","straight","SC0002 COTTAGE COAL,SW7740 MESSENGER BAG,SW0043 PERISTYLE BRASS,SW7698 STRAW HARVEST","01-14-107","14","107","","Geometry for the clean, linear look.  Designed to be very simple, try tone on tone for a very minimal effect or bold colors to create your own artwork wall.  Color and scale to your desire."
"geometry-fluvial","Fluvial","<p>Fluvial pattern from our Geometry collection. Pattern #01-14-107. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Geometry","Home & Garden > Decor","ColorFlex Pattern","geometry, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-14-107-fabric","79.99","","TRUE","TRUE","","","continue","","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections/geometry/thumbnails/fluvial.jpg","","","Fluvial - Geometry Collection | ColorFlex Wallpaper","Fluvial pattern from our Geometry collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","geometry","fluvial","3","Left Side,Right Side,Top Of Block","24x24","straight","SC0002 COTTAGE COAL,SW7740 MESSENGER BAG,SW0043 PERISTYLE BRASS,SW7698 STRAW HARVEST","01-14-107","14","107","","Geometry for the clean, linear look.  Designed to be very simple, try tone on tone for a very minimal effect or bold colors to create your own artwork wall.  Color and scale to your desire."
"geometry-fluvial","Fluvial","<p>Fluvial pattern from our Geometry collection. Pattern #01-14-107. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Geometry","Home & Garden > Decor","ColorFlex Pattern","geometry, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-14-107-decal","69.99","","TRUE","TRUE","","","continue","","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections/geometry/thumbnails/fluvial.jpg","","","Fluvial - Geometry Collection | ColorFlex Wallpaper","Fluvial pattern from our Geometry collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","geometry","fluvial","3","Left Side,Right Side,Top Of Block","24x24","straight","SC0002 COTTAGE COAL,SW7740 MESSENGER BAG,SW0043 PERISTYLE BRASS,SW7698 STRAW HARVEST","01-14-107","14","107","","Geometry for the clean, linear look.  Designed to be very simple, try tone on tone for a very minimal effect or bold colors to create your own artwork wall.  Color and scale to your desire."
"geometry-meander","Meander","<p>Meander pattern from our Geometry collection. Pattern #01-14-108. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Geometry","Home & Garden > Decor","ColorFlex Pattern","geometry, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-14-108-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections/geometry/thumbnails/meander.jpg","1","Meander pattern thumbnail","Meander - Geometry Collection | ColorFlex Wallpaper","Meander pattern from our Geometry collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","geometry","meander","6","Tiny Diamond,Diamond Center,Dot,Diamond Middle,Bracket,Diamond Outside","24x24","straight","SW7069 IRON ORE,SW7065 ARGOS,SW9163 TIN LIZZIE,SW7067 CITYSCAPE,SW6135 ECRU,SW7699 RUSTIC CITY,SW6158 SAWDUST","01-14-108","14","108","","Geometry for the clean, linear look.  Designed to be very simple, try tone on tone for a very minimal effect or bold colors to create your own artwork wall.  Color and scale to your desire."
"geometry-meander","Meander","<p>Meander pattern from our Geometry collection. Pattern #01-14-108. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Geometry","Home & Garden > Decor","ColorFlex Pattern","geometry, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-14-108-fabric","79.99","","TRUE","TRUE","","","continue","","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections/geometry/thumbnails/meander.jpg","","","Meander - Geometry Collection | ColorFlex Wallpaper","Meander pattern from our Geometry collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","geometry","meander","6","Tiny Diamond,Diamond Center,Dot,Diamond Middle,Bracket,Diamond Outside","24x24","straight","SW7069 IRON ORE,SW7065 ARGOS,SW9163 TIN LIZZIE,SW7067 CITYSCAPE,SW6135 ECRU,SW7699 RUSTIC CITY,SW6158 SAWDUST","01-14-108","14","108","","Geometry for the clean, linear look.  Designed to be very simple, try tone on tone for a very minimal effect or bold colors to create your own artwork wall.  Color and scale to your desire."
"geometry-meander","Meander","<p>Meander pattern from our Geometry collection. Pattern #01-14-108. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Geometry","Home & Garden > Decor","ColorFlex Pattern","geometry, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-14-108-decal","69.99","","TRUE","TRUE","","","continue","","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections/geometry/thumbnails/meander.jpg","","","Meander - Geometry Collection | ColorFlex Wallpaper","Meander pattern from our Geometry collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","geometry","meander","6","Tiny Diamond,Diamond Center,Dot,Diamond Middle,Bracket,Diamond Outside","24x24","straight","SW7069 IRON ORE,SW7065 ARGOS,SW9163 TIN LIZZIE,SW7067 CITYSCAPE,SW6135 ECRU,SW7699 RUSTIC CITY,SW6158 SAWDUST","01-14-108","14","108","","Geometry for the clean, linear look.  Designed to be very simple, try tone on tone for a very minimal effect or bold colors to create your own artwork wall.  Color and scale to your desire."
"geometry-eddy","Eddy","<p>Eddy pattern from our Geometry collection. Pattern #01-14-109. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Geometry","Home & Garden > Decor","ColorFlex Pattern","geometry, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-14-109-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections/geometry/thumbnails/eddy.jpg","1","Eddy pattern thumbnail","Eddy - Geometry Collection | ColorFlex Wallpaper","Eddy pattern from our Geometry collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","geometry","eddy","1","Design","24x24","half-drop","SW3441 FOOTHILLS,SW0050 CLASSIC LIGHT BUFF","01-14-109","14","109","","Geometry for the clean, linear look.  Designed to be very simple, try tone on tone for a very minimal effect or bold colors to create your own artwork wall.  Color and scale to your desire."
"geometry-eddy","Eddy","<p>Eddy pattern from our Geometry collection. Pattern #01-14-109. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Geometry","Home & Garden > Decor","ColorFlex Pattern","geometry, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-14-109-fabric","79.99","","TRUE","TRUE","","","continue","","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections/geometry/thumbnails/eddy.jpg","","","Eddy - Geometry Collection | ColorFlex Wallpaper","Eddy pattern from our Geometry collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","geometry","eddy","1","Design","24x24","half-drop","SW3441 FOOTHILLS,SW0050 CLASSIC LIGHT BUFF","01-14-109","14","109","","Geometry for the clean, linear look.  Designed to be very simple, try tone on tone for a very minimal effect or bold colors to create your own artwork wall.  Color and scale to your desire."
