"Handle","Title","Body (HTML)","Vendor","Product Category","Type","Tags","Published","Option1 Name","Option1 Value","Variant SKU","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Variant Inventory Tracker","Variant Inventory Policy","Variant Inventory Qty","Image Src","Image Position","Image Alt Text","SEO Title","SEO Description","custom.base_url","custom.collection","custom.pattern","custom.layer_count","custom.layer_labels","custom.pattern_size","custom.tiling_type","custom.designer_colors","custom.pattern_number","custom.collection_sequence","custom.pattern_sequence","custom.pattern_variant"
"coverlets-adelphi","Adelphi","<p>Adelphi pattern from our Coverlets collection. Pattern #01-02-101. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-02-101-fabric","79.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coverlets/thumbnails/adelphi.jpg","","","Adelphi - Coverlets Collection | ColorFlex Wallpaper","Adelphi pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coverlets","adelphi","2","Texture,Pattern","24x18","straight","SW6395 ALCHEMY,SW6135 ECRU,SC0001 COTTAGE LINEN","01-02-101","02","101",""
"coverlets-adelphi","Adelphi","<p>Adelphi pattern from our Coverlets collection. Pattern #01-02-101. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-02-101-decal","69.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coverlets/thumbnails/adelphi.jpg","","","Adelphi - Coverlets Collection | ColorFlex Wallpaper","Adelphi pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coverlets","adelphi","2","Texture,Pattern","24x18","straight","SW6395 ALCHEMY,SW6135 ECRU,SC0001 COTTAGE LINEN","01-02-101","02","101",""
"coverlets-downing-1822","Downing 1822","<p>Downing 1822 pattern from our Coverlets collection. Pattern #01-02-104. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-02-104-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coverlets/thumbnails/downing-1822.jpg","1","Downing 1822 pattern thumbnail","Downing 1822 - Coverlets Collection | ColorFlex Wallpaper","Downing 1822 pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coverlets","downing-1822","2","Texture,Pattern","24x20","straight","SW6244 NAVAL,SW6242 BRACING BLUE,SW6135 ECRU","01-02-104","02","104",""
"coverlets-downing-1822","Downing 1822","<p>Downing 1822 pattern from our Coverlets collection. Pattern #01-02-104. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-02-104-fabric","79.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coverlets/thumbnails/downing-1822.jpg","","","Downing 1822 - Coverlets Collection | ColorFlex Wallpaper","Downing 1822 pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coverlets","downing-1822","2","Texture,Pattern","24x20","straight","SW6244 NAVAL,SW6242 BRACING BLUE,SW6135 ECRU","01-02-104","02","104",""
"coverlets-downing-1822","Downing 1822","<p>Downing 1822 pattern from our Coverlets collection. Pattern #01-02-104. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-02-104-decal","69.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coverlets/thumbnails/downing-1822.jpg","","","Downing 1822 - Coverlets Collection | ColorFlex Wallpaper","Downing 1822 pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coverlets","downing-1822","2","Texture,Pattern","24x20","straight","SW6244 NAVAL,SW6242 BRACING BLUE,SW6135 ECRU","01-02-104","02","104",""
"coverlets-piqua-1852","Piqua 1852","<p>Piqua 1852 pattern from our Coverlets collection. Pattern #01-02-116. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-02-116-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coverlets/thumbnails/piqua-1852.jpg","1","Piqua 1852 pattern thumbnail","Piqua 1852 - Coverlets Collection | ColorFlex Wallpaper","Piqua 1852 pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coverlets","piqua-1852","3","Texture,Basket,Birds","24x24","straight","SW3441 FOOTHILLS,SW3174 LENNOX HILL TAN,SC0001 COTTAGE LINEN,SW6212 QUIETUDE","01-02-116","02","116",""
"coverlets-piqua-1852","Piqua 1852","<p>Piqua 1852 pattern from our Coverlets collection. Pattern #01-02-116. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-02-116-fabric","79.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coverlets/thumbnails/piqua-1852.jpg","","","Piqua 1852 - Coverlets Collection | ColorFlex Wallpaper","Piqua 1852 pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coverlets","piqua-1852","3","Texture,Basket,Birds","24x24","straight","SW3441 FOOTHILLS,SW3174 LENNOX HILL TAN,SC0001 COTTAGE LINEN,SW6212 QUIETUDE","01-02-116","02","116",""
"coverlets-piqua-1852","Piqua 1852","<p>Piqua 1852 pattern from our Coverlets collection. Pattern #01-02-116. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-02-116-decal","69.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coverlets/thumbnails/piqua-1852.jpg","","","Piqua 1852 - Coverlets Collection | ColorFlex Wallpaper","Piqua 1852 pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coverlets","piqua-1852","3","Texture,Basket,Birds","24x24","straight","SW3441 FOOTHILLS,SW3174 LENNOX HILL TAN,SC0001 COTTAGE LINEN,SW6212 QUIETUDE","01-02-116","02","116",""
"coverlets-charleston-bay","Charleston Bay","<p>Charleston Bay pattern from our Coverlets collection. Pattern #01-02-103. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-02-103-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coverlets/thumbnails/charleston-bay.jpg","1","Charleston Bay pattern thumbnail","Charleston Bay - Coverlets Collection | ColorFlex Wallpaper","Charleston Bay pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coverlets","charleston-bay","2","Texture,Pattern","24x24","straight","SW3441 FOOTHILLS,SW3174 LENNOX HILL TAN,SC0001 COTTAGE LINEN","01-02-103","02","103",""
"coverlets-charleston-bay","Charleston Bay","<p>Charleston Bay pattern from our Coverlets collection. Pattern #01-02-103. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-02-103-fabric","79.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coverlets/thumbnails/charleston-bay.jpg","","","Charleston Bay - Coverlets Collection | ColorFlex Wallpaper","Charleston Bay pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coverlets","charleston-bay","2","Texture,Pattern","24x24","straight","SW3441 FOOTHILLS,SW3174 LENNOX HILL TAN,SC0001 COTTAGE LINEN","01-02-103","02","103",""
"coverlets-charleston-bay","Charleston Bay","<p>Charleston Bay pattern from our Coverlets collection. Pattern #01-02-103. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-02-103-decal","69.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coverlets/thumbnails/charleston-bay.jpg","","","Charleston Bay - Coverlets Collection | ColorFlex Wallpaper","Charleston Bay pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coverlets","charleston-bay","2","Texture,Pattern","24x24","straight","SW3441 FOOTHILLS,SW3174 LENNOX HILL TAN,SC0001 COTTAGE LINEN","01-02-103","02","103",""
"coverlets-edison","Edison","<p>Edison pattern from our Coverlets collection. Pattern #01-02-105. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-02-105-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coverlets/thumbnails/edison.jpg","1","Edison pattern thumbnail","Edison - Coverlets Collection | ColorFlex Wallpaper","Edison pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coverlets","edison","1","Pattern","24x24","straight","SW3174 LENNOX HILL TAN,SC0001 COTTAGE LINEN","01-02-105","02","105",""
"coverlets-edison","Edison","<p>Edison pattern from our Coverlets collection. Pattern #01-02-105. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-02-105-fabric","79.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coverlets/thumbnails/edison.jpg","","","Edison - Coverlets Collection | ColorFlex Wallpaper","Edison pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coverlets","edison","1","Pattern","24x24","straight","SW3174 LENNOX HILL TAN,SC0001 COTTAGE LINEN","01-02-105","02","105",""
"coverlets-edison","Edison","<p>Edison pattern from our Coverlets collection. Pattern #01-02-105. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-02-105-decal","69.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coverlets/thumbnails/edison.jpg","","","Edison - Coverlets Collection | ColorFlex Wallpaper","Edison pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coverlets","edison","1","Pattern","24x24","straight","SW3174 LENNOX HILL TAN,SC0001 COTTAGE LINEN","01-02-105","02","105",""
"coverlets-oxford","Oxford","<p>Oxford pattern from our Coverlets collection. Pattern #01-02-115. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-02-115-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coverlets/thumbnails/oxford.jpg","1","Oxford pattern thumbnail","Oxford - Coverlets Collection | ColorFlex Wallpaper","Oxford pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coverlets","oxford","4","Texture,Round Design,Diamond Design,Floral Center","24x24","straight","SW3174 LENNOX HILL TAN,SW3505 INTERTWINED,SC0001 COTTAGE LINEN,SW6035 ECRU,SW6035 ECRU","01-02-115","02","115",""
"coverlets-oxford","Oxford","<p>Oxford pattern from our Coverlets collection. Pattern #01-02-115. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-02-115-fabric","79.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coverlets/thumbnails/oxford.jpg","","","Oxford - Coverlets Collection | ColorFlex Wallpaper","Oxford pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coverlets","oxford","4","Texture,Round Design,Diamond Design,Floral Center","24x24","straight","SW3174 LENNOX HILL TAN,SW3505 INTERTWINED,SC0001 COTTAGE LINEN,SW6035 ECRU,SW6035 ECRU","01-02-115","02","115",""
"coverlets-oxford","Oxford","<p>Oxford pattern from our Coverlets collection. Pattern #01-02-115. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-02-115-decal","69.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coverlets/thumbnails/oxford.jpg","","","Oxford - Coverlets Collection | ColorFlex Wallpaper","Oxford pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coverlets","oxford","4","Texture,Round Design,Diamond Design,Floral Center","24x24","straight","SW3174 LENNOX HILL TAN,SW3505 INTERTWINED,SC0001 COTTAGE LINEN,SW6035 ECRU,SW6035 ECRU","01-02-115","02","115",""
"coverlets-rosemount","Rosemount","<p>Rosemount pattern from our Coverlets collection. Pattern #01-02-118. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-02-118-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coverlets/thumbnails/rosemount.jpg","1","Rosemount pattern thumbnail","Rosemount - Coverlets Collection | ColorFlex Wallpaper","Rosemount pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coverlets","rosemount","5","Texture,Leaves,Flowers,Stars,Crows","24x24","half-drop","SC0001 COTTAGE LINEN,SW6135 ECRU,SW3441 FOOTHILLS,SW6135 ECRU,SW6395 ALCHEMY,SW7069 IRON ORE","01-02-118","02","118",""
"coverlets-rosemount","Rosemount","<p>Rosemount pattern from our Coverlets collection. Pattern #01-02-118. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-02-118-fabric","79.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/coverlets/thumbnails/rosemount.jpg","","","Rosemount - Coverlets Collection | ColorFlex Wallpaper","Rosemount pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","coverlets","rosemount","5","Texture,Leaves,Flowers,Stars,Crows","24x24","half-drop","SC0001 COTTAGE LINEN,SW6135 ECRU,SW3441 FOOTHILLS,SW6135 ECRU,SW6395 ALCHEMY,SW7069 IRON ORE","01-02-118","02","118",""
